3	1	15/12/2021 15:01:52	
8811	1	10/12/2021 07:51:44	
8811	1	10/12/2021 17:20:01	
8811	1	13/12/2021 07:53:35	
8811	1	13/12/2021 17:26:21	
8811	1	14/12/2021 07:52:37	
8811	1	14/12/2021 12:02:35	
8811	1	14/12/2021 13:03:22	
8811	1	14/12/2021 17:13:45	
8811	1	15/12/2021 07:50:56	
8811	1	15/12/2021 13:51:40	
8811	1	15/12/2021 15:01:44	
